sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
9e09a872-f5f7-4cc1-bb08-07045fcd0c28,1,0.7012,0.8202,0.119,True,0.1378,totalRNA_rRNAdepleted,Proneural,1.1063,-0.6655,-0.3439,-0.3501,0.1191,-0.0716,1.2813,0.2154,-0.3344,0.1489,0.2636
c5181f1f-9968-47c1-a2ae-77c3f83e21bd,1,0.6908,0.8152,0.1244,True,0.1431,totalRNA_rRNAdepleted,Proneural,0.6693,-0.5504,-0.8711,-0.2305,0.9592,0.0226,1.2929,-0.3914,0.7493,-0.7942,-0.4963
43a6d88e-5e41-4ecb-bbf5-2c0744c1c3a9,1,0.6795,0.8127,0.1333,True,0.087,totalRNA_rRNAdepleted,Proneural,0.9068,0.1376,-0.7596,-0.2331,0.0892,0.4337,0.8908,0.5157,0.7115,-0.733,0.5766
5d55672c-be4d-4777-aec8-d6798a272723,1,0.6495,0.7677,0.1182,True,0.0569,totalRNA_rRNAdepleted,Proneural,0.8554,0.6731,-0.379,-0.167,-0.5592,0.0592,0.5459,0.8414,-0.9607,-1.0552,1.0742
ec1ada4a-34c5-4d5f-a75f-25fc45d05a28,1,0.5865,0.7239,0.1375,True,0.1064,polyA_selected,Proneural,0.8585,0.5001,-1.1534,0.1696,-0.8505,-0.7267,0.9482,1.0082,0.2801,-1.5035,-1.4369
39f7b501-0578-4c4e-9fc4-fd9a7d839dbf,1,0.5613,0.7104,0.1491,True,0.0642,polyA_selected,Proneural,0.5465,-0.564,-0.5803,-0.2134,0.6012,-0.4503,0.8513,0.0264,0.0093,-0.3099,-1.0651
1ceaa856-24da-428c-ae0a-c8c5ec039853,1,0.3161,0.5932,0.2771,False,0.0097,totalRNA_rRNAdepleted,Proneural,0.6034,-0.6388,-0.3563,0.3025,0.2066,-0.2231,-0.9352,-0.1454,0.6808,0.0072,-0.1755
502882eb-8819-4015-8483-ab720e2a25bf,1,0.2969,0.5437,0.2468,False,0.0323,totalRNA_rRNAdepleted,Neural,0.5999,0.1796,-1.6478,0.6099,-0.3953,-0.4341,-0.2039,0.2311,-1.1852,-2.0516,-1.0207
f4e07a40-74e5-4c35-ae98-7ca190fff6c9,1,0.289,0.6216,0.3326,False,0.0674,totalRNA_rRNAdepleted,Proneural,0.8737,-0.5248,-0.5935,0.557,-0.0067,0.0178,-1.6847,0.9854,-0.116,-0.0312,0.2922
c47a6a50-b448-4736-b29d-bea454e28085,1,0.0349,0.452,0.4172,False,0.0457,polyA_selected,Proneural,0.7748,-0.5469,-1.0053,0.7287,0.1009,0.3092,-2.1888,1.1334,0.4248,-0.8531,-0.3501
db0f3e8d-4a8e-48c7-8903-3dfba46d8401,1,-0.1405,0.3739,0.5144,False,0.0009,polyA_selected,Classical,0.6321,0.6614,-0.4123,0.3408,-0.182,0.7992,0.102,1.6306,0.2975,-0.7337,0.6581
