sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
0ce1eb02-a90c-484a-b861-c359562d3be1,4,0.5093,0.6711,0.1618,True,0.0882,polyA_selected,Classical,0.3529,1.0044,-0.4509,0.028,-0.2304,0.019,0.4362,0.8112,0.0123,-0.6551,-0.6747
d2b6a1a6-ed16-4374-8b28-912237ed87c2,4,0.4863,0.6779,0.1916,False,0.0729,totalRNA_rRNAdepleted,Proneural,0.9555,-0.3106,0.2874,0.537,-0.7759,-0.1258,0.5253,0.2834,1.4095,0.6715,0.2165
d98b999b-c625-4970-9b6a-533e7a4b7a0f,4,0.4695,0.7053,0.2358,False,0.0825,totalRNA_rRNAdepleted,Classical,0.0335,0.8324,-0.2052,-0.0225,-0.3917,-0.8275,-0.2288,-0.2192,-0.4483,-0.5973,-0.2666
fe757d4a-9d17-4a14-a198-dfe57e6c00f2,4,0.4659,0.6726,0.2067,False,0.0661,totalRNA_rRNAdepleted,Proneural,0.6746,-0.3867,-0.2508,0.4116,-0.6147,-0.4964,-0.6597,0.2935,0.612,0.0678,-1.2607
3b6125da-8c27-4889-a5d1-4bdc697f2a72,4,0.4624,0.6532,0.1908,False,0.0768,totalRNA_rRNAdepleted,Classical,0.2374,0.7398,-0.4614,0.5892,0.5253,-0.3371,0.2466,0.6472,0.3968,-0.5833,-0.504
e1f24215-12d6-400a-b527-cee0c4d7ef8a,4,0.4346,0.679,0.2444,False,0.0829,totalRNA_rRNAdepleted,Mesenchymal,-0.3129,-0.1905,0.2843,-0.4597,-1.4722,0.6087,-1.5807,-0.6127,-0.5782,0.0726,1.0114
0669db2c-5724-4d83-aac7-483708e470c1,4,0.4014,0.6067,0.2053,False,0.0686,totalRNA_rRNAdepleted,Neural,0.4456,0.5716,-0.7002,0.689,0.3429,0.641,-0.2593,1.3523,0.2746,-1.0835,0.8476
df3438b0-f3c9-4d19-bfe3-685b97b05a3a,4,0.3583,0.6407,0.2824,False,0.0423,totalRNA_rRNAdepleted,Mesenchymal,-0.3858,0.3472,0.582,-0.3496,-0.5263,0.1141,0.1609,-0.4763,-0.4821,0.3961,0.6611
0d3fac43-2d9d-4904-9650-40fd7af2942b,4,0.3464,0.6366,0.2901,False,0.0463,polyA_selected,Proneural,0.582,0.064,0.5163,0.0788,-0.4383,0.4735,0.4709,0.5378,0.3897,0.712,0.2753
bdd0d102-23f1-4b2d-9080-4eb1c933ddd7,4,0.2264,0.543,0.3166,False,0.0357,polyA_selected,Mesenchymal,0.297,-0.5656,0.3962,0.0633,-0.2463,-0.1769,-0.2128,-0.0907,-0.5948,0.8816,-0.2307
37bae717-22b7-4a28-8768-ab83c62ad8ee,4,0.2123,0.5386,0.3263,False,0.0774,polyA_selected,Neural,0.4909,0.1928,-0.2019,0.8411,0.0954,-0.2566,-0.025,1.0882,0.0947,-0.3722,0.0016
f60c516c-6be7-4dda-9e46-46a87039c099,4,0.2107,0.5252,0.3144,False,0.0154,polyA_selected,Classical,0.3044,0.8929,-0.5431,0.4548,0.2869,-0.2335,0.2133,0.8166,0.4363,-0.9256,-0.3727
22e5949e-2b59-4f74-9c48-ee1cc43032c4,4,0.0903,0.5123,0.422,False,0.0176,totalRNA_rRNAdepleted,Classical,0.0936,0.624,0.4827,-0.5631,-0.7874,0.2729,0.2032,-0.3489,-0.1816,0.057,0.58
d83433da-3354-4e58-94f6-52d56d296363,4,-0.0095,0.4765,0.4861,False,-0.0041,polyA_selected,Classical,-0.1863,0.8301,0.2097,-0.1939,-0.3727,0.2343,-0.3263,0.3373,-0.1721,0.0863,0.4801
